"preD"	"Dd3"	"Dd6"	"Dd30"	"NonD"
"spats2"	-0.829965864804659	-0.0899324587795249	-0.148384006304333	1.69827978096341	-0.629997451074895
"zfp384(1of2)"	1.24975400660656	-1.04797640806983	-0.940703452009196	0.0678574907665952	0.671068362705874
"grin3a(2of2)"	-0.781113689983234	-1.07242296163331	0.86779445114004	1.20028163958328	-0.214539439106775
"tars(2of3)"	-0.444607671852019	0.588606471278197	0.805097081239527	0.611107077278876	-1.56020295794458
"hla-dpa1(2of2)"	1.60746542116892	-0.2763333622105	-1.03344972507469	0.188330208226234	-0.486012542109962
"LOC107377415"	-0.483305940861737	-0.644312845431951	0.247863621393451	1.64462970941328	-0.764874544513046
"lsr"	-0.208432513238482	1.19534196431583	0.716623084653146	-0.321128312114483	-1.38240422361601
"gpr149"	0.719843877418856	-0.498651858280996	-1.28713650382749	-0.177074204963433	1.24301868965306
"uba1(1of2)"	0.559393887261955	-1.57203669735146	-0.406290340313343	0.561106173162543	0.857826977240303
"amigo1(1of3)"	-1.43544030131648	0.852287482940627	0.825410193824591	0.38010523058622	-0.622362606034954
"bdkrb2(1of4)"	-0.72435695729232	-0.72435695729232	0.906531980184721	1.26653889169224	-0.72435695729232
"etnppl"	-1.0695801816944	-0.16539986919391	0.413059376813047	-0.666129787368829	1.48805046144409
"myo1c(2of2)"	-1.44402837627202	1.107365839283	0.699094232209073	-0.440167420449645	0.0777357252295868
"tdg(1of2)"	1.11024033382401	-0.254583633213786	-0.987532319899826	-0.861056770307471	0.992932389597077
"mta1"	0.690864908757006	-1.29753580632925	-0.713943972104907	0.18209268348175	1.1385221861954
"zfyve21"	-1.19209348618651	1.12672462391748	0.681565318536284	0.264188597793758	-0.880385054061012
"chmp2a"	0.736269295343319	-0.916482873072682	0.589034549201935	-1.25022062017458	0.841399648702006
"dctn3"	-0.497703541109628	-1.49247260660317	0.364887043290538	0.624373719541925	1.00091538488033
"syce1"	-0.917107813234691	0.293253213790375	0.357061044081348	1.33959614381327	-1.0728025884503
"sap130"	1.0610026293383	-0.420247643160219	-0.625433824290097	-1.08152754230107	1.06620638041308
"pcdhga2(1of3)"	0.296423047696778	0.0945630697545395	-0.0434142762783237	-1.55958953417317	1.21201769300018
"tspan9(1of3)"	-0.286054302075519	0.31945838823956	1.22653349933064	-1.50117872433563	0.241241138840947
"samd12(1of2)"	-1.14529210487544	1.33368897081082	0.708043979538765	-0.505011055632297	-0.39142978984185
"serinc1(2of4)"	-0.447213595499958	1.78885438199983	-0.447213595499958	-0.447213595499958	-0.447213595499958
"barhl1(1of2)"	1.7385705659259	-0.391153054703564	-0.0873817291498484	-0.523034194961887	-0.737001587110595
"trmt2a"	1.10414181030154	-1.04329742259195	-0.781990658966068	-0.280077310314516	1.00122358157099
"dnase2(2of2)"	1.58461475041096	-0.413713238857742	-1.11542506155656	-0.217640255757966	0.162163805761309
"mbd4"	-0.599967550607323	1.22644744877592	0.666698529314089	0.00733105737984823	-1.30050948486253
"malrd1(2of2)"	1.20913416815952	-0.732290142817231	-1.19253261615506	-0.0443413520367483	0.760029942849516
"igfbp3(1of2)"	-1.10146069782291	0.990655735223341	0.956122604747102	0.0940297466579244	-0.939347388805453
"sp5(2of2)"	1.47136812554726	0.228448318736516	-0.80349309381795	-1.0546220113975	0.158298660931678
"alox15b"	-1.3684518283447	1.02062461827675	0.271935578982792	-0.672278181910474	0.748169812995628
"lmo4(2of3)"	-0.260528444440436	0.800346236633412	0.906110283995623	-1.56711478992312	0.12118671373452
"p2rx7(7of10)"	0.729521066936482	-0.306080474464562	-1.50573436745284	0.0306579732927267	1.0516358016882
"chic1"	1.02389252196816	0.886979099968207	-1.00826967503655	0.157369423729584	-1.0599713706294
"alms1(2of3)"	-1.16602874066129	1.59043841252079	-0.0799490854465822	-0.322503757049037	-0.0219568293638757
"imp3"	0.934535415490451	-0.830375779263893	-0.863297469514345	-0.458193572541336	1.21733140582912
"dcxr(1of2)"	-0.89953004781887	-0.0277369159423016	0.526027657674343	1.39076140291023	-0.989522096823406
"pigr(2of6)"	0.311367072640076	-1.50659923358937	0.401270731395242	1.15757381221456	-0.363612382660504
"znf235(44of148)"	-0.458681566136075	-1.08433082055103	1.34402454866476	0.727043847397821	-0.528056009375475
"col8a1(3of4)"	0.779674425598174	-1.485757984164	-0.58860211833485	0.641299335039688	0.653386341860983
"znf235(53of148)"	0.764916343351518	-1.10547293944705	-0.953802034684884	0.175261889394333	1.11909674138608
"rabl3"	0.394879807786687	-1.65577369630386	0.689101065390241	0.767637840869119	-0.195845017742187
"zfp512b"	-0.639509319857767	0.277802350636546	1.43027391339025	0.135512227881472	-1.2040791720505
"samd1(2of2)"	0.572054548885436	0.0364826996735645	-1.53007516854753	-0.212163620332267	1.1337015403208
"pcdh10(6of10)"	1.31333359602961	-1.36251932574828	-0.481836201925989	0.114617491688889	0.416404439955767
"fibp"	-0.826684267645575	0.140494340214301	0.656369321792546	1.21190427547426	-1.18208366983553
"stat1(2of4)"	-1.32836932869701	1.25531816890868	0.671793445687535	-0.178833544553547	-0.419908741345661
"rfxank"	-0.991872177425697	0.368725387762648	0.867124973090246	0.902355278143803	-1.146333461571
"natd1(1of2)"	-0.210562686595673	1.58615950164954	-0.624315381705084	0.24394777517308	-0.995229208521859
"rtl1(12of17)"	0.514054290897529	-1.7447127545966	0.0939411163144384	0.432642991656646	0.704074355727984
"ttc23"	-0.296306013985897	0.386854562304564	1.35999653997015	-0.0691798759984605	-1.38136521229036
"stx16"	0.686298218766153	-0.532960595649983	0.156323805218536	1.104646464313	-1.41430789264771
"cela1(2of2)"	-0.656129052453256	-0.656129052453256	1.6051645920738	-0.656129052453256	0.363222565285966
"LOC107376826"	0.224626958837966	0.256434897115402	-1.74847375312104	0.74200403030818	0.525407866859496
"psmd4(2of2)"	0.610136766679042	-1.0174616330704	-0.406806261804286	-0.61655762574902	1.43068875394466
"gabrb3(2of3)"	-1.56074840660032	0.271556611245506	-0.318508114742407	0.584163247936676	1.02353666216054
"ndufaf1"	-1.01249256001919	0.0117061975323829	0.548728995125885	1.35992469722417	-0.907867329863241
"setd3"	0.657303055924315	-0.593662900260857	-1.32086763346763	0.0452976655288665	1.21192981227531
"usp48(4of5)"	1.66982856687001	-0.29048245742407	-0.799655870845351	0.110043990986484	-0.689734229587068
"c6orf118"	-0.555921197355234	0.0201160163481839	0.716560966819365	1.16675197747239	-1.34750776328471
"grid1(2of2)"	0.756839341205449	0.516979305844852	-0.00396726517184522	-1.7197412521545	0.449889870276047
"galk1(2of3)"	0.858049514923438	-0.553303420621206	-0.859489287604005	-0.738752045900836	1.29349523920261
"hhatl(1of2)"	0.16456423518716	0.657236569646971	0.241377008901442	-1.73938075809464	0.676202944359064
"tmod3"	-1.17422789749458	1.13072874217743	0.830985023836543	0.0198016521876558	-0.807287520707051
"ttyh2(3of3)"	-1.68876098246457	0.951650788049494	0.446374560591734	0.123766092683139	0.166969541140202
"agt"	0.910005837413502	-0.025649922856617	0.0406871232039271	-1.63335961709922	0.708316579338411
"nova1(2of2)"	0.392376267891836	0.367535935797644	-0.913725240563471	-1.11980463298879	1.27361766986278
"rnd3"	0.219661923461772	0.842901679210845	-0.24226861222383	-1.60307024679259	0.782775256343801
"LOC107377790"	-0.680717641703629	1.5332659743823	-0.680717641703629	-0.680717641703629	0.508886950728582
"tmem106a"	-1.19228392652876	0.678469967825599	0.741704376337009	0.764133699424742	-0.992024117058586
"vdac1(2of2)"	-0.622883836541796	0.193996507843788	1.58254560915747	-0.12712548112773	-1.02653279933173
"vtcn1(3of4)"	-0.586497988765071	-0.638526372709115	0.644754670231584	1.44430968906068	-0.864039997818079
"pdgfa(1of2)"	0.91634740426825	0.176704383318626	-0.425109318697229	-1.50129541647191	0.833352947582261
"slc27a4"	0.803174782706343	-0.513398992299187	-0.846738200224899	-0.77490917867067	1.33187158848841
"kcna3(1of3)"	-0.91833878602135	-0.91833878602135	1.2194338131598	0.872445430989394	-0.255201672106492
"tmeff1(2of2)"	0.687509693132781	-0.0941429186621904	-0.404375163985582	-1.38621739774009	1.19722578725508
"f8"	1.2345861024527	-0.371023337009964	-0.664482325263654	-1.06824697850663	0.86916653832755
"nrg3(2of2)"	-1.47059255369536	-0.400942646840312	0.799594623616734	1.01697063805447	0.0549699388644683
"sec24d"	0.939208301320298	-0.333561942604085	-1.12179081610204	-0.640539759776331	1.15668421716216
"col6a4(1of2)"	-0.833203696434242	1.17744901801991	0.0129910733678057	-1.14179204504667	0.784555650093201
"gata3(2of2)"	1.03804692705957	-0.122537597293887	-1.61264911259395	0.169958559577843	0.527181223250425
"opn5(2of8)"	0.206458929678759	-1.65976782797409	-0.0919785812968986	0.764621555915009	0.780665923677218
"dtnbp1(1of3)"	-0.491862880532287	1.49157840181706	0.549092746189547	-0.901601636407181	-0.647206631067136
"cpne5(2of2)"	0.571227327481305	-0.314202300705468	-1.34292902290674	-0.22578857898189	1.3116925751128
"pdp1(2of3)"	-0.423387428437845	-0.544141656591673	0.507992661020632	1.48694949106809	-1.0274130670592
"ets1(1of3)"	0.293766401037955	-0.0698057133457209	-0.657546334782967	-1.08368074883845	1.51726639592918
"map4"	-0.819498240276262	1.02088612481319	0.691126322644917	0.393465396847354	-1.2859796040292
"ankrd33b(3of3)"	1.49755736835258	-0.901457712447776	-0.901457712447776	0.35937704771277	-0.0540189911697954
"c7orf60"	1.08431671941515	-0.545265228202286	-1.07204148905932	-0.519517392755029	1.05250739060149
"anxa11(2of2)"	0.557042276430494	-1.10585796705533	-0.726608686335634	1.38786824065821	-0.112443863697743
"mbtd1(2of4)"	1.34806407297094	0.795959459936059	-0.706202315387769	-0.810521624118059	-0.62729959340117
"ubtd1(1of2)"	-0.147699314563997	-0.315708869551146	1.28646464841614	0.559247374986843	-1.38230383928784
"gtf3c5"	1.50199507899207	-0.399855048040962	-1.2294370434311	-0.115946892902055	0.243243905382042
"LOC107375194"	-0.440850634541251	0.843699790816987	0.248511444294657	0.86173877633999	-1.51309937691038
"tubb4b(5of5)"	0.979885027139315	-0.741807410188098	-0.710126410950823	-0.731925123453115	1.20397391745272
"csmd3(2of9)"	-0.896987778111029	-0.336645292071546	-0.551678746267865	1.66209216067991	0.123219655770529
"slc38a3(1of4)"	-1.0745547043655	1.35226991122602	0.595014196646759	-0.0609795166207785	-0.811749886886497
"rprm(2of2)"	-0.595763209515672	0.874599470172275	0.717242701925564	0.468815787517825	-1.46489475009999
"des(1of4)"	0.0727557377062574	-1.09498543640958	-0.759586350862041	0.329077153869785	1.45273889569557
"chrnb1(1of2)"	-1.19706119196023	0.485436354546488	0.788567664255732	0.885270159741221	-0.962212986583214
"tspan5(1of2)"	-0.863937303111946	0.267758177394187	0.571976726683863	1.20677011616346	-1.18256771712957
"lrrc24(2of2)"	-0.188552251897785	0.303905636736914	-0.9215809999491	-0.75830265287462	1.56453026798459
"mpv17l(1of2)"	-0.160912155989149	0.817649638446453	0.697076917486453	0.298601232375929	-1.65241563231969
"eef1a1(2of5)"	-1.01350342907313	0.740691249672571	0.777709083348135	0.667305703163706	-1.17220260711128
"ccdc106(2of8)"	-1.44470423617635	0.267524908002407	0.528565469521236	1.14635579319761	-0.497741934544899
"elfn1(1of2)"	-1.42160921191026	-0.248965697979725	1.21925308536363	-0.179690508744414	0.631012333270765
"slc35c1"	1.28177197962718	-0.961711935067562	-0.898585212575662	-0.188947451916351	0.767472619932392
"hist2h2be(5of12)"	0.945781015773013	-0.411473404500201	-0.747126509877864	-0.978796509036344	1.1916154076414
"mthfd1(1of2)"	-1.51726340885253	1.2684720494232	0.212372350216854	-0.128632622756222	0.165051631968695
"gabrg3(2of3)"	-0.842579893557727	-0.244801314197979	0.484603801506217	1.4874789809625	-0.88470157471301
"cdpf1"	0.916854199494135	-1.12035994740733	-0.843968649349454	-0.0433992829894039	1.09087368025206
"adgrf3(2of2)"	-0.0406157298575963	0.632844139444201	-0.610055318119347	-1.261033841325	1.27886074985774
"elk4(2of3)"	-0.163996259430366	1.36880524721354	0.0833573330647879	-1.43870342886494	0.150537108016975
"rheb(1of2)"	-1.07914470913109	0.0342137604206512	0.518419394109409	1.36482516653555	-0.838313611934514
"itih3(1of3)"	0.583956832960241	-1.08934302761397	0.713467926338092	0.881261295929607	-1.08934302761397
"peg10(2of2)"	1.32018376538937	-0.926564375241633	-1.0483574059507	0.120972425014368	0.533765590788586
"uvssa"	0.3786232801201	0.805212971309366	0.426290317722407	0.125070916294555	-1.73519748544643
"syndig1(1of4)"	-0.774785274636392	1.16711008293391	0.92159309075023	-0.25382256758655	-1.0600953314612
"foxn1"	-0.447213595499958	-0.447213595499958	1.78885438199983	-0.447213595499958	-0.447213595499958
"plagl2(2of2)"	-1.48355907958499	0.897583044883684	-0.566327396824045	0.509936855752851	0.642366575772495
"morn5"	0.931669550168985	-1.44607370439452	-0.595240889096255	0.366547571640686	0.743097471681103
"nxnl2"	0.428539937893009	1.14644557901544	0.197158527186271	-1.55424015756198	-0.217903886532735
"rrp8"	-0.810504538647228	0.345791796268677	0.694242698383708	1.05039498995345	-1.2799249459586
"rassf6"	-1.35778317444127	0.806400193072158	1.02481998686005	0.177899559611583	-0.651336565102526
"max(3of3)"	-0.15286441578106	-1.0224834250235	0.335003550895763	1.53054223506764	-0.690197945158849
"plekha3"	-0.965857117303636	0.53205908362919	0.698770923603841	0.930680296569443	-1.19565318649884
"rpl35a"	-1.30296105523573	0.845289761879337	0.876582694731428	0.395373657560477	-0.814285058935516
"pex19"	1.10901630893686	-1.09231657135799	1.01249379170599	-0.409325695861187	-0.619867833423678
"hoxd10"	-1.13519381756098	0.567307542747926	1.05500442922597	0.517302524744547	-1.00442067915746
"LOC107384745"	-0.380179527544966	-0.919171837305909	1.12532981967666	1.01681658785002	-0.842795042675803
"fosl2(1of2)"	-0.798127899076117	1.13419675604266	1.04146013138719	-0.835661248995033	-0.541867739358694
"sf3b1"	-0.804122326500644	0.166367322230061	0.830323019037402	1.04777273553151	-1.24034075029833
"cpne3(3of3)"	-0.720752577531695	-0.57459728605836	-0.713477941863882	0.446019628344153	1.56280817710978
"chrna9(4of4)"	1.16151098476517	-0.012715216063378	-1.5876447443987	0.349463923017902	0.089385052679012
"lingo1(1of4)"	0.0914802340377888	0.68464505347292	-0.668529556174036	-1.29278380775087	1.18518807641419
"gfod2"	-0.895224621179783	0.737131139799814	0.82244539117222	0.605404017396427	-1.26975592718868
"nop56(1of2)"	0.114715876201842	-0.711446503637207	1.47477632772693	-1.11734312755375	0.23929742726219
"enpp2(2of2)"	-0.627814194146949	1.36372668880726	0.467437484690542	0.0321922942913107	-1.23554227364216
"slc39a11"	0.253357446165989	0.377099037047935	-0.155847138660449	-1.58946793444821	1.11485858989473
"hoxb2"	0.0281707187885247	0.655071604823162	0.90755579853383	0.0651562082139155	-1.65595433035943
"chn2(2of2)"	-1.13664672409913	0.653432472910593	0.868312735888552	0.6597836735858	-1.04488215828582
"cxcr4(1of2)"	0.715314994296866	1.19561695211936	0.076506560159924	-1.1912229244952	-0.79621558208095
"adcy6(2of2)"	-1.11714090421291	0.354613635217832	1.42557877202227	0.100997014810984	-0.764048517838176
"ldlrap1(1of4)"	-0.852398179619778	0.609374042003955	0.698820769466463	0.846777185719655	-1.3025738175703
"pfkfb2(2of2)"	-1.37269837358176	-0.0768122425130116	0.192320063079528	1.42939113208126	-0.172200579066018
"lmtk3"	-1.29701721117118	0.825001860146812	0.838893063880265	0.474617783975608	-0.841495496831507
"micu2"	0.0563775345611283	-0.167947617430771	-0.365698632409178	1.60263343541737	-1.12536472013855
"ccser1"	-0.911215741640064	0.0247002505785784	0.543993505491119	1.35753376506242	-1.01501177949206
"kdf1(1of2)"	0.372953243568441	0.762248919046795	0.940256221588046	-0.689852095263623	-1.38560628893966
"styk1(2of2)"	-1.67630346016442	0.870361141477141	0.580750297119059	-0.0742883946039882	0.29948041617221
"ftsj3"	0.96342130829374	-0.848199491030563	-0.502687414128987	-0.812402772809882	1.19986836967569
"hmgcr(1of2)"	0.184004333568777	-0.888036909883507	0.405674966558003	1.36746695670673	-1.06910934695
"nt5c1b"	-0.260647692852617	1.68207246172144	-0.408152420908188	-0.966389471665569	-0.0468828762950699
"grem2"	0.174333306759259	-1.41258981364998	0.504581148852404	-0.484765519440411	1.21844087747873
"phlpp1(1of2)"	-0.889429596001187	-0.632837719568122	0.611457698153886	1.46033361669092	-0.549523999275501
"pusl1"	0.933145914866508	-0.900044498082278	-0.892439707419764	-0.329764466917066	1.1891027575526
"dmrta2"	0.854967767090153	0.086075059153131	-0.60448144700594	-1.35983148598809	1.02327010675075
"LOC107395320"	0.714825703118846	-1.29338198905621	-0.872330607999958	0.688768077900887	0.762118816036438
"helz"	0.935538381498183	-0.735960752569414	-1.1471602478148	-0.165816642136404	1.11339926102244
"acot7"	0.7321644492167	-0.170640424850322	-0.710829785881613	-1.13331896804574	1.28262472956097
"cxcr6"	0.553058190113411	-0.94193002293561	1.38447864012192	-0.94193002293561	-0.0536767843641148
"tmem248(2of2)"	-0.783256772208515	-0.133421302409818	0.195207359083558	1.5997554696149	-0.878284754080128
"mrps10"	-0.00588848538037831	-0.955169941886176	-1.01924589336622	1.19985542156282	0.780448899069952
"arhgef1"	0.622448694995868	0.912349283946582	-0.180838215422081	-1.63376366752555	0.279803904005177
"ercc8"	1.26157050164577	-0.697609275417705	-1.13855151734815	-0.192498877562345	0.76708916868242
"casr(33of74)"	0.887785315049275	-1.06792807158393	0.899767264077191	-1.06792807158393	0.348303564041404
"cltb"	0.680958216012733	-0.479765774997201	-0.759998618972032	-0.854702425532088	1.41350860348859
"lrit1(1of2)"	1.13545982431263	-1.05415227964681	0.399694370820852	-1.05415227964681	0.573150364160139
"slc35f4"	-1.03862485107593	0.529639393693469	0.976594087184395	-1.12196972880745	0.654361099005524
"dsn1"	0.847322966826919	-1.16358191746707	-0.835126420849223	0.0428509477065588	1.10853442378282
"mefv(1of2)"	-0.218656573195842	-1.42217897931096	-0.269765622833669	1.08104703281934	0.829554142521126
"akap13"	-0.459911487104702	0.737916252477502	0.737732906170913	0.537083239400684	-1.5528209109444
"lrrc6"	-0.694175179716627	0.327784799701467	0.652210883268187	1.07044300045152	-1.35626350370455
"npvf"	-0.648874019686254	1.01007959014584	-1.41355045426574	0.584747027499793	0.467597856306353
"kiaa1211l(2of2)"	-0.627135567017835	0.844105936689672	0.932941961025291	0.250469864480913	-1.40038219517804
"tars(3of3)"	-0.0102191506925987	-1.33877827029931	-0.300212166710543	1.44002937688623	0.209180210816224
"hey2(2of2)"	0.510481738702648	0.79226474553091	-0.187657773391653	-1.66542478917771	0.550336078335804
"mzf1(2of4)"	-1.5619068749319	0.0403995468689867	1.04787957693745	0.654307324357181	-0.180679573231714
"zbtb41"	1.08022787689648	0.169929801509855	-0.679394843560242	0.75859395016412	-1.32935678501021
"pou2af1"	0.111748222398054	-1.0299409730889	0.670000947080982	1.23022271911943	-0.982030915509566
"arhgap29(2of2)"	1.05020475129288	0.771478173407881	0.274061020779403	-1.1717885226801	-0.923955422800059
"unc5c(2of2)"	1.25306308496525	-0.751341331489106	-0.800579317450582	-0.618599193867678	0.917456757842115
"zfp592"	-0.00318618946191399	-0.37240359764213	-0.363794250709048	1.68415289206416	-0.944768854251069
"tmem131(1of2)"	0.464924821260345	-1.49937293318963	0.691605162776426	0.87804633004199	-0.535203380889135
"cdca8"	1.01292456601451	-0.39804366598956	-1.04201477700391	-0.691565260032886	1.11869913701185
"pbld(1of2)"	-1.14566002425555	0.689157550368266	0.799426636750001	0.698780281738299	-1.04170444460101
"dnaja3(1of2)"	-0.583285931897076	-1.25454117823713	0.459627301136556	1.36914745469208	0.00905235430556627
"gemin7"	-1.04834989850963	-0.97057686235204	0.131510620347637	1.22697310300997	0.660443037504056
"tbkbp1(2of2)"	-0.431532091334641	0.294566901171086	0.732487021200164	0.929665260069361	-1.52518709110597
"esr2(2of2)"	1.34031955697296	0.639767245032683	-1.14300137799806	-0.156404195441778	-0.680681228565809
"ffar3(3of3)"	-0.988829695024669	0.897667845032407	0.776890385659116	0.487116994180609	-1.17284552984746
"uckl1(2of3)"	-0.861467829728117	0.258634110444953	0.877227361085572	0.954546692221252	-1.22894033402366
"ube2d2(1of3)"	0.0760378259226629	-1.1434884869491	-0.879917840250154	1.06389202128808	0.883476479988506
"golga7b(2of2)"	-0.833817829968287	-0.88491804559455	0.963126390582547	1.18668748673539	-0.431078001755102
"klhl3"	-0.819057420221498	0.640026306440409	0.58952723308795	0.910035621503302	-1.32053174081016
"usp2(1of2)"	1.45812559746383	-0.10130544471669	0.000476631478475829	-1.36511741598765	0.00782063176203441
"apobec2"	-1.46225443812188	0.78079232627139	1.07241069060104	-0.308810551223882	-0.0821380275266621
"gimap4(5of7)"	-0.475388309701527	0.000928082092449667	0.874948778441973	-1.41025960364406	1.00977105281116
"mul1(3of3)"	-0.442838467508609	0.832691589596718	0.275517064187423	0.853327219879871	-1.5186974061554
"pthlh(3of3)"	0.726306520762521	0.450647341427008	0.689159479741613	-1.65875134525297	-0.207361996678175
"polr2e"	-0.058734171602269	-1.6975234047103	0.345420925170014	0.719891471360701	0.690945179781852
"creg1"	-0.721701980242056	0.133307823965871	1.27614595508111	0.549523649717247	-1.23727544852217
"fam171a1"	-0.905121835516336	0.64758935064593	0.739799855924245	0.783021517648946	-1.26528888870279
"homez"	-1.31553650494577	0.399356292824049	1.05389602619801	0.634597350521845	-0.772313164598135
"ercc4"	1.03665089516326	0.0679647163595335	-0.587697173821588	-1.3633903061026	0.846471868401395
"gramd2"	0.387806003603776	-0.910364246243842	0.421422314922027	1.24181362225149	-1.14067769453345
"pqlc1(1of2)"	1.19380887412073	-0.378809583499194	-1.39505548285435	-0.108036771841046	0.688092964073856
"tmem30a(1of3)"	0.484418852959004	-0.411371001893742	0.936001730269928	0.546884384162586	-1.55593396549778
"birc6(1of2)"	0.901413891929411	-0.979902852408049	-0.89749882409594	-0.199560897604488	1.17554868217907
"slitrk1(1of2)"	1.20754774765341	-0.595297604933055	-1.08797281362188	0.905172479413229	-0.4294498085117
"slc39a10"	-0.454554962286781	0.42368762297191	0.616721837126515	0.944390417198785	-1.53024491501043
"kcnj1(2of2)"	1.45595219363093	-0.643422760968471	-0.803120404288915	0.636062101608849	-0.64547112998239
"dennd4a(3of3)"	-0.388222643902351	0.526894918209426	0.952415209204822	0.471642142157047	-1.56272962566894
"tyms"	0.964652020357673	-1.24327471762266	-0.481827628586882	-0.327734667652882	1.08818499350475
"rd3(2of2)"	0.295070258193271	-0.643209318111416	-0.643209318111416	1.63455769614098	-0.643209318111416
"kcna3(2of3)"	-1.17842771685275	0.973505249882306	0.763673925071311	0.400439019541439	-0.959190477642303
"rab27a"	-1.26497024106229	0.26737487255261	1.45394657476961	0.00663507884867453	-0.462986285108604
"LOC107374074"	-1.08657009448249	0.661081827036786	0.961462768876089	0.542657942544894	-1.07863244397528
"znf235(145of148)"	-0.764063108608507	-0.550375922010158	-0.0710965237399781	1.72920031445589	-0.343664760097252
"LOC107384595"	-1.16224821902124	0.571224379846369	-0.271948363200767	1.4001360281395	-0.537163825763862
"wdr44"	-0.664016822359868	0.627331247333198	1.16263202589195	0.2051238494885	-1.33107030035377
"yipf1(2of2)"	-0.722978435111872	0.353819785996465	1.00269144975492	0.719100795136762	-1.35263359577628
"foxn3(1of2)"	-1.6702797338319	0.76338042685134	0.689389485669774	0.362233519728571	-0.144723698417787
"ogfod3"	1.08273691632354	-1.17295132258077	-0.655778127691827	-0.236744900150237	0.982737434099294
"gramd4(1of2)"	-1.64014117043104	0.749156232183442	0.329895839414223	-0.210607223236201	0.77169632206958
"fzd2(1of2)"	0.978312707876197	0.804079205285785	-0.548632445406608	-1.43366676393634	0.199907296180969
"hnf4g(2of2)"	1.78885438199983	-0.447213595499958	-0.447213595499958	-0.447213595499958	-0.447213595499958
"gltp(2of2)"	-1.72722410299008	0.414284702652117	0.408147299003058	0.819245128760913	0.0855469725739937
"ano7(2of2)"	-1.56095226064148	0.732036656716538	1.00573508635198	-0.0740093138024673	-0.10281016862457
"lingo1(2of4)"	-0.447213595499958	-0.447213595499958	1.78885438199983	-0.447213595499958	-0.447213595499958
"stox1"	0.096838999268744	1.37950038379501	0.425854369417064	-0.73078071774325	-1.17141303473757
"mypn(1of2)"	-0.218352411859588	1.10692446356163	-1.07903181853211	-0.783574227126302	0.974033993956376
"gemin8"	-0.585631687771734	0.506023399200084	0.749182274487806	0.808790093211691	-1.47836407912785
"prph"	0.426239911028438	0.0668958943586549	-0.482437238769755	-1.34345270953342	1.33275414291608
"myot(1of2)"	-0.779344662977735	0.911230734419713	0.44249293573439	0.761982747479232	-1.3363617546556
"mapre3(1of2)"	0.761617241732275	-1.30643049163715	-0.770444971907323	0.300809129783085	1.01444909202912
"kansl3"	-0.801414858506259	0.48093232688814	0.899350277334539	0.747403497866398	-1.32627124358282
"slc12a3(2of6)"	0.485142153485872	-0.973922675684921	-0.176274192547255	-0.799702794790375	1.46475750953668
"pkp1(2of2)"	-1.35226772048963	1.08189654140356	0.894284967667587	-0.368930899913965	-0.254982888667554
"kif20a(2of3)"	0.988861788804153	-0.550891973686459	-0.921784714169478	-0.694026551465133	1.17784145051692
"chst11(2of3)"	0.803938796587236	-0.834938861853083	-1.14512015400855	0.0163827722782028	1.1597374469962
"bend4(1of2)"	1.42910172561553	0.569093263983664	-0.248627265906823	-0.730749165530038	-1.01881855816234
"kiaa1549l(2of2)"	-1.64050449657441	0.295307373662613	0.478170889929688	-0.121925407318697	0.988951640300806
"cplx4(1of2)"	-0.538298428279708	0.368599652417362	0.929487427993329	0.720510786063272	-1.48029943819426
"large(2of2)"	1.1171874697109	0.316779552949993	-0.655874243626864	-1.36849972237882	0.590406943344798
"plcl1(2of2)"	-0.993485784565152	0.706396145552045	1.37461412713445	-0.415170396016582	-0.672354092104759
"samd7"	1.32853758322231	0.404762226474083	-1.23380866152698	0.210757364655527	-0.710248512824939
"sigirr"	0.649134069166584	-1.39756633547533	-0.4021452393436	-0.0578771837220517	1.2084546893744
"ccl4(2of3)"	0.542764101416183	-1.05800323489053	0.448154298559167	-1.05800323489053	1.12508806980572
"rtkn2(2of2)"	1.049817161871	-0.75114690255649	-1.03946880499682	-0.329163311284418	1.06996185696672
"tbc1d17"	0.0194912672612519	1.18918488246791	0.319188084037973	0.0473612377071453	-1.57522547147428
"chd6"	1.0438573841716	-0.893074610988282	-0.841253883525787	-0.418536736504286	1.10900784684675
"cadps(2of7)"	-1.06221215686298	0.619170087353739	0.125381240186295	-0.941660175962805	1.25932100528575
"p3h3"	-0.953749961017241	0.652198304658393	0.0750727185908844	1.26078382871445	-1.03430489094649
"dmc1"	1.34251883501277	-0.911362295337514	-0.991016197176307	-0.0578773819175631	0.617737039418615
"lef1(1of2)"	1.65487170865006	-0.557329312968859	-0.884236383608749	-0.376986092546803	0.163680080474347
"slc22a16(1of2)"	-0.701679884710322	0.77129636097667	1.09985446197465	0.1291399708956	-1.2986109091366
"ewsr1"	1.00060638242911	-0.60552810931873	-0.985575125388878	-0.566848141017326	1.15734499329582
"fitm1(2of2)"	-1.1819594997038	1.00905880770865	0.937624940411385	0.0721870737376146	-0.836911322153846
"mamdc4(2of3)"	-0.447213595499958	-0.447213595499958	-0.447213595499958	1.78885438199983	-0.447213595499958
"cdk2ap1"	1.00956765615402	-0.768669921303721	-0.638727562082586	-0.776485649088434	1.17431547632072
"dhrsx(1of2)"	-0.621603444309194	0.600762699434783	0.831511487909032	0.651236551178901	-1.46190729421352
"atp8b2(3of5)"	-0.116826155613176	1.05168186033761	0.0402208949806069	-1.58373901276103	0.608662413055989
