"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"txndc15",0.00933987802648186,0.00592682655807635,0.000339822396029984,6.72573685949873e-05,0.013202907364991
"slc5a3",0.00675432287928141,0.00442617303914317,0.016613275563348,0.000557987001498857,0.000562261246385132
"c1qtnf9b-as1",0.00707185562943669,0.00817431340405871,0.00158053346997021,0.000995873768297215,0.000180245049775128
"rgs18",0.00148378373855958,0.00256248489573204,6.40590553819123e-05,0.006414386672216,6.06879546216561e-05
"tmem132c(1of2)",0.000286792362777879,0.00107637329416654,0.00361865839073766,0.00735716815246146,0.000232519670585867
"kif1b",0.00146280518073856,0.00561210322049332,0.00119606723117594,0.0341460301205118,0.00122499275477921
"efnb1",9.26424429763911e-05,0.00867675936165715,9.11025950324648e-05,0.00817490696023591,0.00500477437093277
"rpl9",0.000816536079512746,0.0234609902735737,0.00772439745384138,0.000146013825896571,0.00158281351356445
"rbm25(1of2)",1.94002868222339e-06,0.0230056490325386,0.000452597024218285,0.00494624584275661,0.000129435230775904
"chrnb2(2of3)",0.00437428317914972,0.00207798107659889,0.00551253604008922,0.00329236139380231,4.92251833813542e-06
"zfp384(2of2)",0.000287901244718201,0.0235791438112636,0.000673310906462328,0.000933528011165624,0.00336517024533141
"zswim6(1of3)",0.00560810199028746,0.00904252024255196,0.00722067667744028,2.53151974565964e-05,0.00458885331107515
"LOC107386793",0.0031522274988728,0.00540677417293118,0.00219151077136686,0.00196334054642792,0.000802872300793027
"asb13(2of2)",0.00555326411442889,0.00416264222592582,0.00385411045631569,0.00458298413302165,0.00650954936446026
"gnb2l1",0.000859842161181684,0.024037342865775,0.00457309989194053,0.000858939514759619,7.04334574077948e-05
"foxj3(1of2)",0.000116006317155982,0.0159443476915275,0.000235910700898109,0.000326906237108881,0.0252620327017102
"cldn4(6of19)",0.00732180321744588,0.00509568187829984,0.000188489575750065,0.00339755437532101,0.000209822957333444
"lysmd2",0.00982535862727241,0.00642275078594081,0.000126399697714415,0.000902039347399058,0.00119109276657473
"polr2h",0.0104754270568857,0.00285783143165809,0.00176622961230439,0.00322350230259113,1.59530483761093e-05
"h2afy",0.00136380993028416,0.000440024853348426,0.000684419433321645,0.013572570828671,0.0254473906448586
"reg4",0.000319040104102874,0.000472138000293355,1.96928203974127e-07,0.00144079964740918,0.000100628255659487
"slc25a32",0.0068239111261276,0.00574632137581642,0.00116455711899938,0.000753712107926867,0.00126036014965346
"elac1",0.00359419583631703,0.00433863908317309,0.000824901893177251,0.0149422104905157,0.0026437954767899
"kti12",0.00922260707404041,0.00279765797422997,0.00145391123402848,0.0180642058519174,5.26167908171433e-05
"b3gat1(2of2)",0.00603159356100378,0.000677738597590463,0.000980476684987636,7.89119328512851e-05,0.000275853702384863
"btbd10(2of2)",0.00951836354490546,0.000537522955062721,0.00870155075836204,0.000131672244010708,0.0017728144641258
"jazf1(1of2)",0.00088506858989392,0.0184537928132531,9.28960528781182e-05,0.000157073989998663,0.0163748611771142
"stac2(2of2)",0.000113965669411104,0.00220588791157284,0.00251197927028415,3.9233199529309e-05,0.00699398656940603
"btbd6(1of2)",0.00412978095039313,6.87147521119725e-05,0.00786719686181813,0.000209589336854611,0.00039466849681538
"rpl36a",0.000883033987166346,0.01495000733192,0.0085849341500895,0.000525467704124675,0.00109841946460841
"dnajc16(1of2)",0.0037899412578883,0.00104438448004635,0.0131854743780768,0.000371389361131603,0.0104541330749011
"mrps5",0.000677839568139894,0.0146461757358442,0.000272619820385766,0.00122914335434106,0.0127361662065543
"ldah",6.77101904925748e-06,0.0011047185049451,0.00574781900057548,0.0264045352103014,0.0030848898642289
"zfp2(5of11)",0.00269490533193545,0.00451740921792565,0.0111616589646053,0.00450026847570883,0.000756602468909503
"gulp1(1of2)",0.00370024996811883,0.00307236851863697,1.01168606503144e-05,0.00314859547332537,0.00597926834868365
"serinc1(3of4)",0.00965617438147426,0.00623332264486428,0.00769593484048321,0.00341611796892416,0.00128528380111869
"plppr3(1of2)",0.00450564387777817,0.00034344720043228,0.0197163379225228,0.0101315327427152,0.00169730449695429
"srebf1",0.00534716318583528,0.00128846204437041,0.00389421983101795,0.00188780117831811,0.0237430428541987
"rbm4b(2of4)",0.00476860737520011,0.0103360637205475,0.000396553476847837,0.00723963106492072,0.00746776430988921
"LOC107383093",0.00111472125416113,0.00474550525699555,0.000559380953159449,0.00274439210971328,9.19935008584341e-05
"prlhr(1of4)",7.61018552751523e-05,5.61661098866428e-06,8.91374105488751e-05,0.0116517848024493,4.15363412156352e-05
"sphkap",0.00538495350162564,0.000114668062372334,3.45876220712254e-05,0.00143615539696362,0.00226926148419182
"med24",0.00400652576432506,0.00620719703247085,0.0253343892918502,0.000841738242244773,0.00030950252923323
"spata2(1of2)",0.00253504745299627,0.00175984217064815,0.0148704414769377,0.00151918351883582,0.00397602792841588
"gpr89a",0.00866098062731404,0.00629109450345859,0.000215491733205122,0.010212569461069,0.00126378005605571
"smg6",0.000607985488746575,0.0149789983216543,2.48482993211178e-05,0.0101982241626865,0.000379432357320659
"tnfrsf1a(1of2)",1.98545537954781e-05,0.00835883734961693,0.0040737203014442,0.00155041262458072,0.00309301916946279
"foxp1(1of3)",0.000721206428252091,0.00346429373964159,0.0108822925114382,8.74706831671952e-05,0.0182144470688973
"slc43a3(1of2)",0.000802740756909048,0.00154753870710002,1.5453814959327e-06,0.000143265857108983,0.00889620305990839
"fam46d",0.0088113095012527,0.000457169379450953,0.00143140069163204,0.00147393191616712,0.00297666267812301
"bnipl(2of2)",0.00515255788580089,0.00445488144021152,0.000310754683445065,0.00161192676710617,0.000407611428525988
"ms4a12",0.00370808637615169,0.00895019127364208,0.000332948543473144,0.00155018047597024,0.000151258892242014
"epdr1(4of4)",0.00816540612176117,0.001846361866043,9.46403191146503e-05,0.0196432725565141,0.00021889833583981
"nrxn1(2of2)",0.00676579842484171,0.000103318193319721,0.00236972260793571,1.3092159452695e-06,3.98383614896689e-05
"metap2(1of2)",0.00161598555245376,0.0115508061966054,0.000109300108913263,0.0109268942618782,0.00360547826421503
"hbp1(1of2)",0.00998245199195229,0.00169429726375395,0.00489437175193281,0.00603724262178396,0.000771384379128732
"hdx",0.00260906067605103,0.00536321117820974,0.0200585112185205,0.00256339461649653,0.00865822748726094
"frmd8",0.0085040481051702,0.00103197306866314,0.00866017309586844,0.000625841225800491,0.00406688367816286
"gpr173",0.00520543245173204,9.88642237660921e-05,0.00212369438108029,0.000122184496797781,6.70104369043377e-05
"tspan8(1of3)",0.000705539778774651,9.12082298073691e-06,0.00775516860919119,5.95482517589449e-05,0.000878482277149917
"pvrl1(2of3)",0.000748368332830503,0.0135367096603565,0.000772154314069503,0.000347651537488816,6.90306034190594e-06
"nhs(2of3)",0.00500580965503016,0.0113714685920664,0.0046209437964615,0.00175528665265803,0.00241061589281104
"fbxl6",0.0111640608929493,0.000175316489913188,0.0119716270621192,9.71094548953598e-05,0.00601148194768501
"emc3(1of2)",0.0105547790402755,0.00722610904706025,0.00100386777390909,0.000213585672693584,7.54843736021459e-05
"dok7(1of2)",0.000789615605366012,0.00366098217604436,0.00728702548362096,0.000331822060959196,0.00358963217956346
"slc25a19",0.00917058361289416,0.00563969049938104,0.000152871673164386,0.00327696818543552,3.42543721953742e-06
"trim39(17of27)",0.000911431110048573,0.00364876553502811,0.00351608982084416,0.000117073257931951,0.000228659862738163
"pgp",9.93264852121653e-05,0.00412797428683163,0.00157252476424537,0.00376950277325331,0.000805767584530723
"rgl2",0.000176396340089309,0.00554862778902529,3.93686186652697e-05,7.70685338963425e-05,0.0132762418741869
"zfand5(3of3)",0.000143747079583023,0.00198591089800827,0.0060805086531709,0.0139953635078619,0.0172909271491778
"hist2h3d(8of8)",0,0,0,0,0
"rab19(2of2)",0.00241665282717895,0.00487305370782255,0.00268122286459706,0.00384416799714121,0.00314689028188962
"asf1a(1of2)",0.00905390472443812,6.10189151682801e-05,0.00560684749568936,0.000728256009822238,0.0129398435477282
"tor1aip2",0.0112296216267138,0.00234525141536269,0.00256317411307431,0.00298113845653199,0.000162939609197056
"rpap3",0.0140164116797194,0.000938283978011783,0.00157918856416347,0.000452204850471613,0.000129681716505637
"zbtb5(2of2)",0.0063062300628154,0.000160542047059342,0.000713956371179068,0.00229523416651486,5.14256934013645e-06
"purb(1of2)",0.0110118105044024,0.000152600771335266,0.00212966665480427,0.00912035376048788,0.000586911643164418
"LOC107378213",0.00249828693800593,0.00685128456656247,0.00140356423332824,0.0107138672266856,6.54530169019268e-07
"fbxl16",0.000735332900546748,0.00368995531664863,0.00565397695382434,0.00647282003130345,0.00158337611994378
"sema5b(2of2)",0.000795728595531192,0.000207600709937025,0.00109947825789548,0.00343275592629806,0.00143707735649493
"traf2(3of3)",7.64787816658305e-06,0.0054112258999296,0.00103788270981429,0.00923325882882755,0.0193249067901771
"cdc42bpa",1.94540595774869e-05,0.0175132447870312,0.00533813852927085,0.000184095957979212,0.0125873917536053
"ciz1(2of2)",0.000214874056409743,0.0123487839191666,0.00176572520698223,0.000235982581989315,0.0325286337327149
"tmem87a(2of2)",0.0081018475209106,0.000399618743320813,0.00179762487670067,0.022252286489189,0.00420783728267902
"ccdc85a",0.00277444188538292,0.000255106398757547,0.00284334201716898,0.00752580194443262,5.6286434125002e-05
"col6a2(1of2)",0.006129928893655,0.000664255978431592,0.00255489015784461,0.00272469484304867,1.48599933844025e-05
"LOC107387592",0.00530270895085404,0.00406087014683565,0.00462090158832353,0.000196401237115641,0.00642550355958243
"efna2(1of2)",0.00417739982298597,9.75317506011612e-06,0.000477175259882849,0.00749031119195981,0.00422281466215797
"gcnt3",5.92717923102526e-07,0.00156801760753635,0.000337857462315628,0.000511105344347607,0.0010569225667129
"nol6",0.00535820400330659,0.00270405420913259,0.00628005179429228,0.000204045209965853,0.00661641732318539
"amh",7.01905687854265e-06,0.0052647705794362,6.23676031057458e-05,0.00025361324363246,0.0174980898126789
"slc25a22(1of4)",0.00101335071577181,0.00095936302838521,3.46077970121798e-05,0.00143006617861726,0.00402423800549135
"rpf2",0.0121137864156141,0.00498561116377421,7.43673627366533e-06,0.000395515529982941,1.18598148054829e-05
"mef2d(3of3)",0.00206564890189124,0.0139212692982648,0.000800394017991634,0.00105702164680953,0.0212242136098235
"adamts2(2of2)",0.00794255756900003,5.62817867947289e-05,0.00077198682116758,0.00301412651934257,0.00120909298223322
"cox7a2(2of2)",0.000279444855768356,0.00679392908710939,0.000149688492185084,0.000935838235035781,0.000765655003078427
"thada(2of2)",0.000454108467682372,0.00663242799146756,0.0100454430314337,1.81415055152119e-06,0.0143338135671796
"vwa2",2.66922538514303e-05,0.00453868908046356,0.0052519654177078,0.00753649498663517,0.00892032279530894
"gimap7(7of11)",0.00933789309396225,0.000423559107482197,0.00892204018287862,0.00506886935864993,0.00056471571482556
"snx20",0.0045355905607145,0.00168936713934643,0.000349705972149619,0.0021065877333009,0.00846331804210115
"LOC107375453",0.00762747044177501,0.00234760418009221,0.00385271300810994,0.00232574982096769,0.000166179270364938
"prps1",0.0100454381235893,0.00899650609191979,0.00339579733716974,0.00103932719842162,1.38900132694203e-05
"pvalb(5of5)",4.46868245239929e-05,0.000307316859500109,0.000108968545521158,0.00325010714070569,0.000322619043700416
"fgf23",0.00690744759310925,0.000251641965231226,8.89505613434771e-06,0.000229867267782031,0.00217061157057282
"col8a1(1of4)",0.0067965878284046,0.00735784719288037,0.00384845574545236,0.000578759155011058,0.00140889263848931
"ndufaf5(3of3)",0.00691631772695759,0.000763179766760995,0.00192984895302804,0.00233632908530115,0.00445130317333853
"ndel1(2of2)",0.00610455846066496,0.000564970890871846,0.00284938097812324,0.000723609061218608,0.000583143913661031
"kcnab2",0.000265305154134432,0.0144032257943626,5.9425454850541e-06,3.96521739218886e-06,0.000793822755284505
"tbc1d30",0.00531624096342405,3.75730971857395e-05,6.94352883647505e-06,0.00243162873188639,0.00338249042436416
"dmgdh",0.00379477791928876,0.00026209261000435,0.0063439243460429,0.00457118989732012,0.0133449363799705
"tyro3(2of2)",0.00674064819695896,0.000176571569676188,0.0125160860336921,5.27349085173788e-05,0.000644649965097226
"zbed5(3of11)",0.0108425940956967,0.00254261849550463,0.000764160894396784,0.00345993081543842,0.00212572635712507
"alox12b",0.00104280440334691,0.00888770554171629,0.000749480252712072,0.00236654462872517,0.00882781455914752
"wars",0.00695151336420943,0.000448324630833768,8.97252378873201e-05,0.0171602779964535,0.00647568718489459
"atp6v0a2(3of3)",0.00113611429761426,0.0090357611370109,0.0111689836221887,0.00399651345661359,9.92492886126826e-05
"grn(1of4)",1.69359756687633e-06,0.00105018489877222,0.00620340405888153,0.008951326151693,0.010384540999537
"obscn(1of5)",0.0077863775935233,0.00284691731149857,0.00278653016463702,0.0050835884672977,0.000101685326826439
"spns1(2of2)",0.00221125291366487,5.0072170571371e-06,0.00156038182279551,0.0253358126273459,0.00187484323399136
"otol1(2of3)",0.00221083314769559,0.000283303729874338,0.00016593871125676,1.69443351039308e-06,0.000423861032038218
"pitpna(1of2)",0.0010751606058292,2.64833254995357e-05,0.00472102603341904,0.000348241262780822,0.00802525948779589
"cybb(1of2)",0.00622384945854825,0.0013121504493152,0.00411165005859884,0.000258032920020044,0.0085779653493648
"ikzf4(1of2)",0.00257714839067902,0.00232620693026243,0.00164263272835277,0.00591005138705958,0.0153422506017508
"ndufs3",0.0131253869261064,0.000323301482862118,0.00440709596534068,0.000147466788220017,0.000710208659220038
"sept2(2of2)",0.00997526054566653,0.000870473441069428,0.000243755649770447,0.0141525080293455,0.00364183862914637
"ctbp2(2of3)",0.00641886812727349,0.000230725283688883,0.00516026347059822,0.00169520530807055,0.00469112500637093
"zfyve1(1of4)",1.80021420861091e-05,0.0170880775335854,0.00770292744501221,0.0108980121755206,0.00113582368688495
"kat7(1of2)",0.0105009273273501,0.000438230355797782,0.00812750125564921,0.00887835686908519,0.00187955023694274
"cabp1(2of5)",0.00212101484740726,0.000234725071368906,0.00384719730805552,0.00138935804008565,0.00236014128059616
"rrp12",0.00206486350939211,0.00902081020317687,0.00782910200628973,0.000236794762304883,2.31640264796316e-05
"nr6a1",0.000501760394789138,0.01070617374116,0.0056632606568217,0.0100736486708698,0.0193071576593345
"thoc2",0.000174176054855019,0.0195384999679866,0.0012404779632731,0.0175308224447811,7.26675511082619e-05
"pdzd4(2of3)",0.00329929524965403,0.000862867264265912,0.00503892377655214,0.0233911830233884,0.000127640914335952
"gpr26(4of4)",0.00522050671777505,0.00502132702382396,0.000742206594086908,0.00462234645938425,0.00367249923235358
"trappc4",0.008570791066263,0.00162985041069272,0.00688204738918528,0.00591396197282068,0.00112365948500984
"rnf19a(1of5)",4.36511765852886e-05,0.015721535859974,0.000602052752134786,0.000608606370156964,6.26111314882985e-07
"map6(4of5)",0.00256203207697277,0.00284616384924982,0.00341845455695958,0.00292322212743134,0.00465221845218401
"ndufb2",0.00561151326434309,0.00222293525260754,0.0142477621037381,0.00838698337266405,0.00753373344297461
"mylip",0.00632571542499865,0.000999153909695564,0.01420900159919,0.00223210347777936,0.00525988787342799
"LOC107389603",0.000307037914450793,0.000105788814203937,0.00474281469374328,0.00109048449360659,0.00109307093269206
"cldn4(14of19)",0.00211703721889541,9.24855915858534e-06,0.000919836122084309,0.000668257183542482,0.00316656773067827
"lct(2of2)",0.0090244658501324,0.00178273089156958,0.00131053550618049,0.00146730023534435,0.000221214829168672
"kcna5",0.0064842164990213,0.00154478295868505,0.00531040503464456,0.000700320178615479,5.34877820008307e-06
"flrt3",0.0014068742992608,0.00775303049344339,0.0144022616262406,0.000310906326714403,0.000238995952483973
"mfn2",0.00336767473167536,0.00193620946108164,0.0273138547326769,0.00611812009705354,1.33118021745254e-05
"plcxd1(3of5)",0.00643416070713587,0.00430568496316697,0.00180350532701083,0.00362752417005051,0.00190857221035472
"cacna1h(2of8)",0.00649184743368057,0.00314725210146184,0.00455718081535511,0.00879911101854534,0.000176729516920044
"npff",0.000339986292469205,0.0018745406632805,0.0127590262570415,0.000727951291530172,0.00670550292548677
"gpr171",0.00484391843218958,0.000173975586388867,3.45408772598293e-05,0.00455261108017874,0.000298338443090545
"mmp28",0.00119547326693048,0.00174135339335598,0.000723784464902683,0.000835496111263492,0.014897139785372
"cav1",0.000108957137989433,0.000222858147032667,0.000439644843738458,0.0168791745173909,0.0037063669129544
"bcl7a",0.00747626583432543,0.00452591298524378,0.00330288271661358,0.000464760495201132,0.00241890298510149
"uncx(2of3)",0.00590123197820808,0.000447030015658705,0.00676190104072873,0.000139993493498006,0.00716763302746383
"spr",3.16693115417044e-07,0.0016453980906742,0.00753580800530721,0.00112998925299177,0.0014989614462663
"atpaf2",0.0104261079977637,0.00585169427484989,0.000168422435005298,0.00055359829834969,0.00305716586159104
"rln3(1of4)",0.00942879204816354,0.0025914650638998,0.000950810038992558,0.00531292827088458,0.00445857129460361
"anks3",0.00610630419660533,0.00301254193928528,0.0120636954481042,0.00842184481767136,0.00313773248061863
"zmym4(3of4)",0.00161497161770323,0.0155858356158363,0.00224984487811146,0.00145388124669017,0.00134596853077562
"fbxo16",0.00596317628452278,0.000153239720881323,0.000103081987210707,0.00574738150778605,0.00366748185762256
"lrit1(2of2)",0.00605157537662747,0.0018089861392664,0.00359853846761741,0.00116669723714707,0.000742720638248876
"vcan(2of4)",2.18419644184068e-06,0.000357232093796694,0.00159721545563764,0.0162739058198533,0.000565858541118194
"ptpn11(1of2)",0.000724390499852964,0.0185861648710853,0.00627772512217439,0.00379198592455704,0.00456333465572512
"kcnf1(2of2)",0.00783303339200316,2.36782168085612e-06,0.00122648055352646,0.0133729382812489,0.00314064667110927
"armc10",0.0130292754515417,0.00335702190350014,0.00239488907350427,0.000464017807482631,3.3487487858437e-07
"nudt2",0.0027917140983531,0.00123960722515827,0.00468325316078818,0.0379358655443172,0.000487655735442504
"man1c1",0.000182557910388635,0.00108885323756716,0.00143167691497685,0.00346055867168882,0.0101908256498793
"ube2h(2of2)",0.0100753626428828,0.0066227169878442,0.00533817700368328,6.53451232282835e-08,0.00169022942487929
"ptbp1(1of2)",0.00417784801340506,0.00568307785704097,0.0133087687810404,0.00961664400604153,0.00618641031682282
"LOC107390203",0.00479062274822592,0.00215813480007011,0.00786710566035788,2.94666700637627e-06,5.5206791453135e-05
"scp2(1of2)",0.00582985083084858,0.00345031288712511,0.00769500787508205,0.0116929372566748,0.000934045459203744
"brd9(2of2)",0.000448470517343693,0.02330923868482,0.000800273105455851,0.00199186843710848,0.00888739587254759
"eif3i(2of2)",9.6515172328757e-05,0.0203344317403168,0.00797368218094204,1.13750126395805e-05,0.00756123898422192
"spock1",0.00477876099064161,0.000443033514369308,0.0148609747481413,0.000206497427370555,0.00163481127215072
"trim16(7of15)",0.00503875974518924,0.00276107265808215,0.00154832403694363,0.00319141831065572,0.00024433586986571
"ube2i(1of2)",0.00979801291744486,0.00745008296774028,0.000525064553782775,0.0033246472148016,0.000476988310667701
"sdhb",0.0113723854179731,0.00675202580107284,0.000367223631613006,0.00193262095355328,0.00031425498501296
"kiaa0556",0.000168360769859843,0.0187979893584293,0.0118145211318731,0.000918194076550705,0.000646351013617926
"papd5",3.04733881469417e-06,0.0184881726186964,0.010178502288423,0.000222914348912301,0.00333103832331456
"LOC107397263",0.00257919603738482,0.00796336038064736,0.000190090009471752,0.00190285050800194,0.00176273875323982
"dusp11(2of2)",0.00539531243777961,0.00224411544740896,0.000364283195876517,0.000291611367399103,6.6226324321387e-05
"zp1(3of5)",0.00570383461708456,0.00333763117978991,0.00795886355049613,0.00103116963014146,0.000787403012782173
"vgll1",0.00150967384233561,0.00429567313715419,0.000767549334423814,0.00445420708151945,0.00532477415116658
"lrrc32(1of2)",0.00561192507547673,0.00784889385779065,0.00225257085851118,0.00301434856446535,0.00394670895015522
"pgbd4(8of12)",8.03565707657907e-05,2.55424776167741e-06,0.0038631115185451,0.0161013773419821,0.00900695818904079
"cpne5(1of2)",0.00110793990652923,0.0071869944322498,0.00105751862746008,0.020005401585055,0.00689386466450899
"rac2(3of6)",0.00446402929603716,0.0083224196214223,0.000714473756534689,0.00211474516716832,0.0008761402450699
"bmp10(2of3)",0.00278690493361184,0.00209970373806442,0.00108409232003177,0.00874373136074196,0.00566489858053373
"sirt5(1of2)",0.00248448095434912,0.00347689022104803,0.00668140869224937,0.00144133936531133,0.0176834896648261
"gnb2(1of2)",0.00814071406038473,0.00145581523716135,6.68419030968505e-05,0.000277964037004591,0.00418634796202561
"LOC107394064",7.94597220709674e-05,0.00317162985737035,0.00382645760102173,0.00134313174746183,0.00512333562570392
"dfna5(1of2)",0.00215750394956801,0.00435117167667768,0.01528559703809,0.000574490749982909,0.00151394188796739
"eno3",0.00477896482657305,0.00122050936661043,0.000434477080723897,0.00270704663739921,0.0106412003642271
"chst11(3of3)",0.00239235435370456,0.000504309051944878,0.00238728040506156,0.030804257391568,0.000135152284501274
"gatc",0.0021868299301298,0.00139155151947916,0.000994893519014925,0.0151267351308409,0.00256398439670424
"aamp",0.0107963671641981,0.000908906971876694,0.00242473881125039,0.00221931029068193,0.000533023012779618
"adrbk2",0.000659005398282727,0.0112869313216047,0.00126061914438752,0.000112745991008751,0.0290887557571093
"arrdc1(1of2)",5.0363216631144e-05,0.00322680014537396,0.00679868302657322,0.000297950602720778,0.00797478772343369
"exd1",0.00389743376785604,0.0020127454951165,9.27040133229732e-05,0.00842256731604346,0.0021767140718451
"abt1",0.0123028748704146,5.44712229073594e-06,0.000286303641961795,6.50478864832458e-05,5.31480392267123e-06
"plcl2(1of3)",0.00028020542082081,0.0208209187987446,0.000534103666848418,0.00280977771639196,0.00624924034449784
"flna",0.00216716481977207,0.0180616505592265,0.0101679209764626,0.000956988727215178,0.00157286273522596
"gpr146",0.00350984943586445,1.41568398400669e-05,0.0126025021053369,0.00174709020246535,1.29629074301546e-05
"tbc1d14(2of3)",0.00043527373558761,0.00102867875938641,0.00439963935280191,0.00567111922867222,0.0302701247735445
"fam19a2(2of4)",0.00219140289446975,0.000787989424259215,0.000277197666010801,0.00142226264307987,0.00392785170935878
"tbc1d31",1.54708763863806e-05,0.009026812108796,8.12798184082536e-05,0.00664289954935462,0.00332610388334152
"dnmbp",7.39934919264017e-05,0.0131227891066644,0.0162020455994932,0.00609621551512752,0.00138031688675467
"or11g2",0.00110631994718108,5.85584675143323e-05,5.4941522823456e-05,0.00442223781720733,0.00341078864184747
"scn4a(2of3)",0.00543891756436609,0.00663331330510044,0.00328709366902988,0.00113606019174679,0.00742943652984809
"f3(1of2)",0.000153371354877186,4.78871927132162e-06,0.00462211580300638,0.0041892936766131,2.23716495721161e-05
"rnf146(2of2)",0.0114922907945646,0.000799207770355208,0.00850439936839524,0.00245154263441424,0.000804305249437862
"zhx3(1of2)",0.0011911090592166,0.0149101803126807,0.00783151778324881,0.00259523992951622,0.00360709879279523
"ctxn2(1of2)",0.00436978610543621,2.24988545562137e-05,0.000123249708480981,0.000397941037914896,0.00163290618755281
"itpr1(1of2)",0.00164617594773636,0.0167083909509461,7.84434521632943e-05,0.00573716598462972,0.00262220084026336
"ppp6c(2of2)",0.0117254016309438,0.00402028388708834,0.000138522811681763,0.000443956017756812,0.000700202278048075
"lepr",3.61123422002366e-05,0.0200157124892064,0.00201804390034275,0.00665058937888674,0.000377530067362091
"arhgdia(1of3)",0.000959680429318891,0.0250408319550144,0.00392319426223054,0.000783728054015589,2.43375394602473e-05
"ppp1r3c(3of3)",0.00917798902209637,0.00714569053546747,0.00457868870591817,0.00276532454510559,0.0012412663330503
"ulk3",0.00123754106564657,0.0173865183442793,0.000574233607015869,0.00552733031004072,0.0134155929191297
"grcc10",0.00635427875595063,0.000223985588453381,0.00193313578956532,0.000273792232169286,0.00303331905996321
"tnfrsf11b(1of4)",3.96814474513557e-05,0.0124393344911958,0.00230462511819511,0.00123601968390435,0.0120418923693998
"f10(2of3)",0.00420029043880401,1.38696035065823e-05,0.0182613254919303,0.000737751954904682,0.0238463517699822
"shisa3",0.0105106327120315,0.00125378256075663,0.00276035264736469,0.00206677977405747,0.000504974407516598
"dpysl3",0.00108688041808655,0.000102778409892375,0.00948742331810778,0.0170534729673545,2.14203987753684e-05
"zbed4(37of38)",0.0119532960691663,0.00304628368007844,0.00333557121691225,0.0015018058861909,0.00062250566944083
"gtf2f2(1of2)",0.00767154730989452,0.00283508153314087,0.00036694573758763,0.00578005848243622,0.0117961735004061
"hist1h1b(2of6)",6.87328577946523e-05,0.000756329081039092,0.00298177695294328,0.000200797233632498,0.00902465913150216
"atp10d",0.00122955090312574,0.012671267678669,0.00260773687130437,0.00430897896546331,9.27582317014017e-05
"psmb8",0.00356116627114734,0.0112541468788556,0.000107539543579849,0.000994637226127219,0.000311032653534027
"fam107b(1of3)",0.00244086486648723,0.0143261511169117,0.000331398327689931,0.000961080554803598,0.0248305458555676
"zdhhc22",0.00232027027587334,0.0038339868680749,0.00376368501618358,0.00582187570027009,0.000340639354009255
"dnajc13",1.57651764994483e-06,0.0147326684289492,0.00578879587503331,0.000137245886950628,0.015682216942019
"lrrn1(2of3)",0.000102688269332055,0.0049193467852891,0.0101351238690135,0.0183757717495972,0.000386158084277148
"lama2(1of3)",0.00168396282827952,0.0161421646250053,1.23054852797976e-05,0.00456060951064195,0.00319373553627213
"grik1(2of2)",0.0058305935879854,0.00244123737044503,0.00644035031726684,0.00400932307957358,0.00289818633595749
"zfp711",0.000511843940501172,0.020447940622248,0.00754986063032541,6.0704609072569e-05,0.00133778531058604
"ell",0.00260590865411429,0.0214995208251109,0.00220080312808799,0.000118267615160044,1.06190567656154e-07
"slc33a1",0.00802365397069768,0.0013510238840593,0.0123855754475451,0.00310777157629526,1.705818634486e-05
"LOC107388353",0.00984817651038084,0.00680992544429216,0.0018479011946498,2.79818093978016e-05,0.000359919332796218
"hmbox1(2of3)",0.00256217830430584,0.00748155570317778,1.93270074470165e-05,0.0100845198116092,0.00330031273780654
"LOC107390957",0.000305801527057511,0.00178330248332649,0.000365616188479528,0.038735678197721,0.0259442517973082
"tomm34",0.00878784713677609,0.00099185125858353,0.0101367731835588,0.000124035478065635,0.00200225088791067
"arhgap23(1of2)",0.00134637663646897,0.00260282414832145,0.00210769562398452,0.0082431376552813,0.00810944761823576
"crygb(3of19)",0.000171730048717224,0.00304840048584458,0.000359000988965666,0.0012591537883384,0.000274873378986641
"anpep(5of7)",0.0025616658101081,0.00124523035202343,0.00155415081230732,0.00540871324258417,0.00360524837749649
"alg12",0.0123437222315979,0.000371627361030114,0.00292316267950903,0.000395710417321122,0.00277712846212284
"ccdc106(6of8)",0.0110451398791787,0.00470539839101416,0.00222004463966894,0.000337000475841142,0.000193712594409043
"fgf12(1of2)",0.000332230183671133,0.00213407085886046,0.00110229111088667,0.00425958891620903,1.70951102490375e-05
"mpp4(2of2)",0.00516258804672091,0.00468966414236508,7.79677960944185e-07,9.78902357026289e-06,0.00122977204038512
"mcrs1",0.00899733000976153,9.50419321958321e-05,0.00697386971527489,0.00730616134180468,0.00733650904449639
"galm",0.000500424085850875,0.00788526629063563,0.00165277388410131,0.0432943148601527,0.00166175679387587
"cacna1d(2of5)",0.012954257219141,6.33269412923566e-05,0.00265206566730986,0.000170236906963609,0.00191364836558686
"rab44(2of2)",0.00334454476064494,0.00111963577373158,0.00316235244347886,0.0158637532261923,0.00808615739533443
"stx19",0.00617557680537839,0.0109153519542524,0.00290481690825715,0.000605386506274564,3.22398166883854e-07
"srsf5",0.000877042978709597,0.0161753597559703,0.0121935637926707,0.00013904830566193,0.00705874166015445
"psap(2of2)",0.0120056261269675,0.00045890862064441,0.00480951782286907,0.000132101990360572,0.0100477014875597
"ahcyl2(4of4)",0.00223665726673205,0.00738648606276589,0.00780705095587119,0.000761781767904384,0.00182598037743675
